CALENDAR_YEAR,COC_ID,COC_NAME,RACE,EXPERIENCING_HOMELESSNESS
2021,CA-510,Stanislaus County CoC,White,3595
2021,CA-511,San Joaquin County CoC,"American Indian, Alaska Native, or Indigenous",99
2021,CA-511,San Joaquin County CoC,Asian or Asian American,150
2021,CA-511,San Joaquin County CoC,"Black, African American, or African",2243
2021,CA-511,San Joaquin County CoC,Multiple Races,443
2021,CA-511,San Joaquin County CoC,Native Hawaiian or Pacific Islander,74
2021,CA-511,San Joaquin County CoC,Unknown,107
2021,CA-511,San Joaquin County CoC,White,3608
2021,CA-512,San Mateo County CoC,"American Indian, Alaska Native, or Indigenous",216
2021,CA-512,San Mateo County CoC,Asian or Asian American,222
2021,CA-512,San Mateo County CoC,"Black, African American, or African",903
2021,CA-512,San Mateo County CoC,Multiple Races,175
2021,CA-512,San Mateo County CoC,Native Hawaiian or Pacific Islander,387
2021,CA-512,San Mateo County CoC,Unknown,61
2021,CA-512,San Mateo County CoC,White,2619
2021,CA-513,"Kings, Tulare Counties CoC","American Indian, Alaska Native, or Indigenous",125
2021,CA-513,"Kings, Tulare Counties CoC",Asian or Asian American,25
2021,CA-513,"Kings, Tulare Counties CoC","Black, African American, or African",440
2021,CA-513,"Kings, Tulare Counties CoC",Multiple Races,118
2021,CA-513,"Kings, Tulare Counties CoC",Native Hawaiian or Pacific Islander,33
2021,CA-513,"Kings, Tulare Counties CoC",Unknown,*
2021,CA-513,"Kings, Tulare Counties CoC",White,3255
2021,CA-514,"Fresno, Madera Counties CoC","American Indian, Alaska Native, or Indigenous",280
2021,CA-514,"Fresno, Madera Counties CoC",Asian or Asian American,161
2021,CA-514,"Fresno, Madera Counties CoC","Black, African American, or African",1204
2021,CA-514,"Fresno, Madera Counties CoC",Multiple Races,196
2021,CA-514,"Fresno, Madera Counties CoC",Native Hawaiian or Pacific Islander,44
2021,CA-514,"Fresno, Madera Counties CoC",Unknown,126
2021,CA-514,"Fresno, Madera Counties CoC",White,4134
2021,CA-515,Placer County CoC,"American Indian, Alaska Native, or Indigenous",83
2021,CA-515,Placer County CoC,Asian or Asian American,30
2021,CA-515,Placer County CoC,"Black, African American, or African",197
2021,CA-515,Placer County CoC,Multiple Races,142
2021,CA-515,Placer County CoC,Native Hawaiian or Pacific Islander,19
2021,CA-515,Placer County CoC,Unknown,63
2021,CA-515,Placer County CoC,White,1497
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","American Indian, Alaska Native, or Indigenous",77
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Asian or Asian American,*
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","Black, African American, or African",54
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Multiple Races,255
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Native Hawaiian or Pacific Islander,*
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,79
2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",White,1310
2021,CA-517,Napa County CoC,"American Indian, Alaska Native, or Indigenous",63
2021,CA-517,Napa County CoC,Asian or Asian American,16
2021,CA-517,Napa County CoC,"Black, African American, or African",46
2021,CA-517,Napa County CoC,Multiple Races,25
2021,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-517,Napa County CoC,Unknown,22
2021,CA-517,Napa County CoC,White,570
2021,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",32
2021,CA-518,Solano County CoC,Asian or Asian American,37
2021,CA-518,Solano County CoC,"Black, African American, or African",658
2021,CA-518,Solano County CoC,Multiple Races,131
2021,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,24
2021,CA-518,Solano County CoC,Unknown,42
2021,CA-518,Solano County CoC,White,652
2021,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",82
2021,CA-519,Butte County CoC,Asian or Asian American,12
2021,CA-519,Butte County CoC,"Black, African American, or African",140
2021,CA-519,Butte County CoC,Multiple Races,181
2021,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,17
2021,CA-519,Butte County CoC,Unknown,53
2021,CA-519,Butte County CoC,White,1564
2021,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",268
2021,CA-520,Merced County CoC,Asian or Asian American,119
2021,CA-520,Merced County CoC,"Black, African American, or African",724
2021,CA-520,Merced County CoC,Multiple Races,277
2021,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,40
2021,CA-520,Merced County CoC,Unknown,38
2021,CA-520,Merced County CoC,White,3229
2021,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",59
2021,CA-521,Yolo County CoC,Asian or Asian American,13
2021,CA-521,Yolo County CoC,"Black, African American, or African",301
2021,CA-521,Yolo County CoC,Multiple Races,63
2021,CA-521,Yolo County CoC,Native Hawaiian or Pacific Islander,20
2021,CA-521,Yolo County CoC,Unknown,95
2021,CA-521,Yolo County CoC,White,937
2021,CA-522,Humboldt County CoC,"American Indian, Alaska Native, or Indigenous",143
2021,CA-522,Humboldt County CoC,Asian or Asian American,12
2021,CA-522,Humboldt County CoC,"Black, African American, or African",59
2021,CA-522,Humboldt County CoC,Multiple Races,120
2021,CA-522,Humboldt County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-522,Humboldt County CoC,Unknown,363
2021,CA-522,Humboldt County CoC,White,997
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC","American Indian, Alaska Native, or Indigenous",40
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Asian or Asian American,*
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC","Black, African American, or African",*
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Multiple Races,46
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Native Hawaiian or Pacific Islander,*
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",White,570
2021,CA-524,"Yuba, Sutter Counties CoC","American Indian, Alaska Native, or Indigenous",94
2021,CA-524,"Yuba, Sutter Counties CoC",Asian or Asian American,26
2021,CA-524,"Yuba, Sutter Counties CoC","Black, African American, or African",190
2021,CA-524,"Yuba, Sutter Counties CoC",Multiple Races,81
2021,CA-524,"Yuba, Sutter Counties CoC",Native Hawaiian or Pacific Islander,17
2021,CA-524,"Yuba, Sutter Counties CoC",Unknown,394
2021,CA-524,"Yuba, Sutter Counties CoC",White,1366
2021,CA-525,El Dorado County CoC,"American Indian, Alaska Native, or Indigenous",*
2021,CA-525,El Dorado County CoC,Asian or Asian American,*
2021,CA-525,El Dorado County CoC,"Black, African American, or African",19
2021,CA-525,El Dorado County CoC,Multiple Races,21
2021,CA-525,El Dorado County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-525,El Dorado County CoC,Unknown,*
2021,CA-525,El Dorado County CoC,White,304
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","American Indian, Alaska Native, or Indigenous",14
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Asian or Asian American,*
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","Black, African American, or African",*
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Multiple Races,34
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Native Hawaiian or Pacific Islander,*
2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",White,335
2021,CA-527,Tehama County CoC,"American Indian, Alaska Native, or Indigenous",13
2021,CA-527,Tehama County CoC,"Black, African American, or African",*
2021,CA-527,Tehama County CoC,Multiple Races,*
2021,CA-527,Tehama County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-527,Tehama County CoC,Unknown,24
2021,CA-527,Tehama County CoC,White,227
2021,CA-529,Lake County CoC,"American Indian, Alaska Native, or Indigenous",29
2021,CA-529,Lake County CoC,Asian or Asian American,*
2021,CA-529,Lake County CoC,"Black, African American, or African",20
2021,CA-529,Lake County CoC,Multiple Races,13
2021,CA-529,Lake County CoC,Unknown,*
2021,CA-529,Lake County CoC,White,338
2021,CA-530,"Alpine, Inyo, Mono Counties CoC","American Indian, Alaska Native, or Indigenous",41
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",Asian or Asian American,*
2021,CA-530,"Alpine, Inyo, Mono Counties CoC","Black, African American, or African",*
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",Multiple Races,*
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",Native Hawaiian or Pacific Islander,*
2021,CA-530,"Alpine, Inyo, Mono Counties CoC",White,175
2021,CA-531,Nevada County CoC,"American Indian, Alaska Native, or Indigenous",17
2021,CA-531,Nevada County CoC,Asian or Asian American,*
2021,CA-531,Nevada County CoC,"Black, African American, or African",*
2021,CA-531,Nevada County CoC,Multiple Races,46
2021,CA-531,Nevada County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-531,Nevada County CoC,Unknown,57
2021,CA-531,Nevada County CoC,White,572
2021,CA-600,Los Angeles County CoC,"American Indian, Alaska Native, or Indigenous",1582
2021,CA-600,Los Angeles County CoC,Asian or Asian American,1165
2021,CA-600,Los Angeles County CoC,"Black, African American, or African",31762
2021,CA-600,Los Angeles County CoC,Multiple Races,1776
2021,CA-600,Los Angeles County CoC,Native Hawaiian or Pacific Islander,663
2021,CA-600,Los Angeles County CoC,Unknown,7527
2021,CA-600,Los Angeles County CoC,White,41941
2021,CA-601,San Diego County CoC,"American Indian, Alaska Native, or Indigenous",508
2021,CA-601,San Diego County CoC,Asian or Asian American,459
2021,CA-601,San Diego County CoC,"Black, African American, or African",5554
2021,CA-601,San Diego County CoC,Multiple Races,848
2021,CA-601,San Diego County CoC,Native Hawaiian or Pacific Islander,316
2021,CA-601,San Diego County CoC,Unknown,1033
2021,CA-601,San Diego County CoC,White,13982
2021,CA-602,Orange County CoC,"American Indian, Alaska Native, or Indigenous",411
2021,CA-602,Orange County CoC,Asian or Asian American,418
2021,CA-602,Orange County CoC,"Black, African American, or African",1757
2021,CA-602,Orange County CoC,Multiple Races,509
2021,CA-602,Orange County CoC,Native Hawaiian or Pacific Islander,154
2021,CA-602,Orange County CoC,Unknown,2456
2021,CA-602,Orange County CoC,White,11010
2021,CA-603,Santa Barbara County CoC,"American Indian, Alaska Native, or Indigenous",162
2021,CA-603,Santa Barbara County CoC,Asian or Asian American,26
2021,CA-603,Santa Barbara County CoC,"Black, African American, or African",251
2021,CA-603,Santa Barbara County CoC,Multiple Races,170
2021,CA-603,Santa Barbara County CoC,Native Hawaiian or Pacific Islander,19
2021,CA-603,Santa Barbara County CoC,Unknown,52
2021,CA-603,Santa Barbara County CoC,White,2619
2021,CA-604,Kern County CoC,"American Indian, Alaska Native, or Indigenous",150
2021,CA-604,Kern County CoC,Asian or Asian American,39
2021,CA-604,Kern County CoC,"Black, African American, or African",1999
2021,CA-604,Kern County CoC,Multiple Races,237
2021,CA-604,Kern County CoC,Native Hawaiian or Pacific Islander,55
2021,CA-604,Kern County CoC,Unknown,21
2021,CA-604,Kern County CoC,White,5470
2021,CA-606,Long Beach CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",52
2021,CA-606,Long Beach CoC (Los Angeles County),Asian or Asian American,70
2021,CA-606,Long Beach CoC (Los Angeles County),"Black, African American, or African",1667
2021,CA-606,Long Beach CoC (Los Angeles County),Multiple Races,132
2021,CA-606,Long Beach CoC (Los Angeles County),Native Hawaiian or Pacific Islander,39
2021,CA-606,Long Beach CoC (Los Angeles County),Unknown,135
2021,CA-606,Long Beach CoC (Los Angeles County),White,1621
2021,CA-607,Pasadena CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",19
2021,CA-607,Pasadena CoC (Los Angeles County),Asian or Asian American,*
2021,CA-607,Pasadena CoC (Los Angeles County),"Black, African American, or African",300
2021,CA-607,Pasadena CoC (Los Angeles County),Multiple Races,20
2021,CA-607,Pasadena CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2021,CA-607,Pasadena CoC (Los Angeles County),Unknown,15
2021,CA-607,Pasadena CoC (Los Angeles County),White,368
2021,CA-608,Riverside County CoC,"American Indian, Alaska Native, or Indigenous",174
2021,CA-608,Riverside County CoC,Asian or Asian American,75
2021,CA-608,Riverside County CoC,"Black, African American, or African",2033
2021,CA-608,Riverside County CoC,Multiple Races,261
2021,CA-608,Riverside County CoC,Native Hawaiian or Pacific Islander,64
2021,CA-608,Riverside County CoC,Unknown,76
2021,CA-608,Riverside County CoC,White,5431
2021,CA-609,San Bernardino County CoC,"American Indian, Alaska Native, or Indigenous",204
2021,CA-609,San Bernardino County CoC,Asian or Asian American,48
2021,CA-609,San Bernardino County CoC,"Black, African American, or African",3375
2021,CA-609,San Bernardino County CoC,Multiple Races,224
2021,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,73
2021,CA-609,San Bernardino County CoC,Unknown,95
2021,CA-609,San Bernardino County CoC,White,4821
2021,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",37
2021,CA-611,Ventura County CoC,Asian or Asian American,18
2021,CA-611,Ventura County CoC,"Black, African American, or African",147
2021,CA-611,Ventura County CoC,Multiple Races,92
2021,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-611,Ventura County CoC,Unknown,56
2021,CA-611,Ventura County CoC,White,1958
2021,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",*
2021,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,15
2021,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",162
2021,CA-612,Glendale CoC (Los Angeles County),Multiple Races,19
2021,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2021,CA-612,Glendale CoC (Los Angeles County),Unknown,*
2021,CA-612,Glendale CoC (Los Angeles County),White,320
2021,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2021,CA-613,Imperial County CoC,Asian or Asian American,*
2021,CA-613,Imperial County CoC,"Black, African American, or African",111
2021,CA-613,Imperial County CoC,Multiple Races,21
2021,CA-613,Imperial County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-613,Imperial County CoC,Unknown,184
2021,CA-613,Imperial County CoC,White,1335
2021,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",71
2021,CA-614,San Luis Obispo County CoC,Asian or Asian American,13
2021,CA-614,San Luis Obispo County CoC,"Black, African American, or African",116
2021,CA-614,San Luis Obispo County CoC,Multiple Races,130
2021,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,*
2021,CA-614,San Luis Obispo County CoC,Unknown,160
2021,CA-614,San Luis Obispo County CoC,White,1850
2022,All,California,"American Indian, Alaska Native, or Indigenous",10553
2022,All,California,Asian or Asian American,6046
2022,All,California,"Black, African American, or African",85668
2022,All,California,Multiple Races,13297
2022,All,California,Native Hawaiian or Pacific Islander,3953
2022,All,California,Unknown,21430
2022,All,California,White,175487
2022,CA-500,Santa Clara County CoC,"American Indian, Alaska Native, or Indigenous",1081
2022,CA-500,Santa Clara County CoC,Asian or Asian American,934
2022,CA-500,Santa Clara County CoC,"Black, African American, or African",2328
2022,CA-500,Santa Clara County CoC,Multiple Races,1070
2022,CA-500,Santa Clara County CoC,Native Hawaiian or Pacific Islander,368
2022,CA-500,Santa Clara County CoC,Unknown,1144
2022,CA-500,Santa Clara County CoC,White,9687
2022,CA-501,San Francisco CoC,"American Indian, Alaska Native, or Indigenous",1050
2022,CA-501,San Francisco CoC,Asian or Asian American,675
2022,CA-501,San Francisco CoC,"Black, African American, or African",7040
2022,CA-501,San Francisco CoC,Multiple Races,1157
2022,CA-501,San Francisco CoC,Native Hawaiian or Pacific Islander,478
2022,CA-501,San Francisco CoC,Unknown,1283
2022,CA-501,San Francisco CoC,White,6613
2022,CA-502,Alameda County CoC,"American Indian, Alaska Native, or Indigenous",436
2022,CA-502,Alameda County CoC,Asian or Asian American,322
2022,CA-502,Alameda County CoC,"Black, African American, or African",6057
2022,CA-502,Alameda County CoC,Multiple Races,753
2022,CA-502,Alameda County CoC,Native Hawaiian or Pacific Islander,182
2022,CA-502,Alameda County CoC,Unknown,212
2022,CA-502,Alameda County CoC,White,3407
2022,CA-503,Sacramento County CoC,"American Indian, Alaska Native, or Indigenous",287
2022,CA-503,Sacramento County CoC,Asian or Asian American,173
2022,CA-503,Sacramento County CoC,"Black, African American, or African",4766
2022,CA-503,Sacramento County CoC,Multiple Races,931
2022,CA-503,Sacramento County CoC,Native Hawaiian or Pacific Islander,177
2022,CA-503,Sacramento County CoC,Unknown,566
2022,CA-503,Sacramento County CoC,White,4653
2022,CA-504,Sonoma County CoC,"American Indian, Alaska Native, or Indigenous",431
2022,CA-504,Sonoma County CoC,Asian or Asian American,42
2022,CA-504,Sonoma County CoC,"Black, African American, or African",306
2022,CA-504,Sonoma County CoC,Multiple Races,270
2022,CA-504,Sonoma County CoC,Native Hawaiian or Pacific Islander,51
2022,CA-504,Sonoma County CoC,Unknown,75
2022,CA-504,Sonoma County CoC,White,2758
2022,CA-505,Contra Costa County CoC,"American Indian, Alaska Native, or Indigenous",765
2022,CA-505,Contra Costa County CoC,Asian or Asian American,137
2022,CA-505,Contra Costa County CoC,"Black, African American, or African",3264
2022,CA-505,Contra Costa County CoC,Multiple Races,535
2022,CA-505,Contra Costa County CoC,Native Hawaiian or Pacific Islander,141
2022,CA-505,Contra Costa County CoC,Unknown,218
2022,CA-505,Contra Costa County CoC,White,3416
2022,CA-506,"Monterey, San Benito Counties CoC","American Indian, Alaska Native, or Indigenous",93
2022,CA-506,"Monterey, San Benito Counties CoC",Asian or Asian American,30
2022,CA-506,"Monterey, San Benito Counties CoC","Black, African American, or African",179
2022,CA-506,"Monterey, San Benito Counties CoC",Multiple Races,96
2022,CA-506,"Monterey, San Benito Counties CoC",Native Hawaiian or Pacific Islander,26
2022,CA-506,"Monterey, San Benito Counties CoC",Unknown,77
2022,CA-506,"Monterey, San Benito Counties CoC",White,1761
2022,CA-507,Marin County CoC,"American Indian, Alaska Native, or Indigenous",95
2022,CA-507,Marin County CoC,Asian or Asian American,28
2022,CA-507,Marin County CoC,"Black, African American, or African",425
2022,CA-507,Marin County CoC,Multiple Races,82
2022,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-507,Marin County CoC,Unknown,115
2022,CA-507,Marin County CoC,White,1038
2022,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",169
2022,CA-508,Santa Cruz County CoC,Asian or Asian American,12
2022,CA-508,Santa Cruz County CoC,"Black, African American, or African",109
2022,CA-508,Santa Cruz County CoC,Multiple Races,106
2022,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,22
2022,CA-508,Santa Cruz County CoC,Unknown,100
2022,CA-508,Santa Cruz County CoC,White,1542
2022,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",195
2022,CA-509,Mendocino County CoC,Asian or Asian American,*
2022,CA-509,Mendocino County CoC,"Black, African American, or African",48
2022,CA-509,Mendocino County CoC,Multiple Races,106
2022,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-509,Mendocino County CoC,Unknown,29
2022,CA-509,Mendocino County CoC,White,1192
2022,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",195
2022,CA-510,Stanislaus County CoC,Asian or Asian American,91
2022,CA-510,Stanislaus County CoC,"Black, African American, or African",788
2022,CA-510,Stanislaus County CoC,Multiple Races,553
2022,CA-510,Stanislaus County CoC,Native Hawaiian or Pacific Islander,90
2022,CA-510,Stanislaus County CoC,Unknown,88
2022,CA-510,Stanislaus County CoC,White,4541
2022,CA-511,San Joaquin County CoC,"American Indian, Alaska Native, or Indigenous",122
2022,CA-511,San Joaquin County CoC,Asian or Asian American,263
2022,CA-511,San Joaquin County CoC,"Black, African American, or African",3130
2022,CA-511,San Joaquin County CoC,Multiple Races,767
2022,CA-511,San Joaquin County CoC,Native Hawaiian or Pacific Islander,91
2022,CA-511,San Joaquin County CoC,Unknown,174
2022,CA-511,San Joaquin County CoC,White,4861
2022,CA-512,San Mateo County CoC,"American Indian, Alaska Native, or Indigenous",246
2022,CA-512,San Mateo County CoC,Asian or Asian American,244
2022,CA-512,San Mateo County CoC,"Black, African American, or African",945
2022,CA-512,San Mateo County CoC,Multiple Races,184
2022,CA-512,San Mateo County CoC,Native Hawaiian or Pacific Islander,398
2022,CA-512,San Mateo County CoC,Unknown,65
2022,CA-512,San Mateo County CoC,White,3096
2022,CA-513,"Kings, Tulare Counties CoC","American Indian, Alaska Native, or Indigenous",227
2022,CA-513,"Kings, Tulare Counties CoC",Asian or Asian American,51
2022,CA-513,"Kings, Tulare Counties CoC","Black, African American, or African",695
2022,CA-513,"Kings, Tulare Counties CoC",Multiple Races,170
2022,CA-513,"Kings, Tulare Counties CoC",Native Hawaiian or Pacific Islander,55
2022,CA-513,"Kings, Tulare Counties CoC",Unknown,20
2022,CA-513,"Kings, Tulare Counties CoC",White,4916
2022,CA-514,"Fresno, Madera Counties CoC","American Indian, Alaska Native, or Indigenous",382
2022,CA-514,"Fresno, Madera Counties CoC",Asian or Asian American,232
2022,CA-514,"Fresno, Madera Counties CoC","Black, African American, or African",1607
2022,CA-514,"Fresno, Madera Counties CoC",Multiple Races,296
2022,CA-514,"Fresno, Madera Counties CoC",Native Hawaiian or Pacific Islander,59
2022,CA-514,"Fresno, Madera Counties CoC",Unknown,183
2022,CA-514,"Fresno, Madera Counties CoC",White,5224
2022,CA-515,Placer County CoC,"American Indian, Alaska Native, or Indigenous",100
2022,CA-515,Placer County CoC,Asian or Asian American,36
2022,CA-515,Placer County CoC,"Black, African American, or African",251
2022,CA-515,Placer County CoC,Multiple Races,173
2022,CA-515,Placer County CoC,Native Hawaiian or Pacific Islander,36
2022,CA-515,Placer County CoC,Unknown,98
2022,CA-515,Placer County CoC,White,1778
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","American Indian, Alaska Native, or Indigenous",97
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Asian or Asian American,*
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","Black, African American, or African",61
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Multiple Races,322
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Native Hawaiian or Pacific Islander,12
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,78
2022,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",White,1523
2022,CA-517,Napa County CoC,"American Indian, Alaska Native, or Indigenous",92
2022,CA-517,Napa County CoC,Asian or Asian American,*
2022,CA-517,Napa County CoC,"Black, African American, or African",61
2022,CA-517,Napa County CoC,Multiple Races,56
2022,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-517,Napa County CoC,Unknown,*
2022,CA-517,Napa County CoC,White,666
2022,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",34
2022,CA-518,Solano County CoC,Asian or Asian American,22
2022,CA-518,Solano County CoC,"Black, African American, or African",535
2022,CA-518,Solano County CoC,Multiple Races,139
2022,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,26
2022,CA-518,Solano County CoC,Unknown,*
2022,CA-518,Solano County CoC,White,507
2022,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",122
2022,CA-519,Butte County CoC,Asian or Asian American,26
2022,CA-519,Butte County CoC,"Black, African American, or African",165
2022,CA-519,Butte County CoC,Multiple Races,220
2022,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,13
2022,CA-519,Butte County CoC,Unknown,89
2022,CA-519,Butte County CoC,White,1918
2022,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",298
2022,CA-520,Merced County CoC,Asian or Asian American,127
2022,CA-520,Merced County CoC,"Black, African American, or African",865
2022,CA-520,Merced County CoC,Multiple Races,329
2022,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,40
2022,CA-520,Merced County CoC,Unknown,65
2022,CA-520,Merced County CoC,White,3674
2022,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",54
2022,CA-521,Yolo County CoC,Asian or Asian American,13
2022,CA-521,Yolo County CoC,"Black, African American, or African",288
2022,CA-521,Yolo County CoC,Multiple Races,46
2022,CA-521,Yolo County CoC,Native Hawaiian or Pacific Islander,16
2022,CA-521,Yolo County CoC,Unknown,120
2022,CA-521,Yolo County CoC,White,859
2022,CA-522,Humboldt County CoC,"American Indian, Alaska Native, or Indigenous",247
2022,CA-522,Humboldt County CoC,Asian or Asian American,18
2022,CA-522,Humboldt County CoC,"Black, African American, or African",96
2022,CA-522,Humboldt County CoC,Multiple Races,174
2022,CA-522,Humboldt County CoC,Native Hawaiian or Pacific Islander,18
2022,CA-522,Humboldt County CoC,Unknown,514
2022,CA-522,Humboldt County CoC,White,1447
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","American Indian, Alaska Native, or Indigenous",35
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Asian or Asian American,14
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC","Black, African American, or African",12
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Multiple Races,40
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Native Hawaiian or Pacific Islander,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
2022,CA-523,"Colusa, Glenn, Trinity Counties CoC",White,508
2022,CA-524,"Yuba, Sutter Counties CoC","American Indian, Alaska Native, or Indigenous",111
2022,CA-524,"Yuba, Sutter Counties CoC",Asian or Asian American,30
2022,CA-524,"Yuba, Sutter Counties CoC","Black, African American, or African",220
2022,CA-524,"Yuba, Sutter Counties CoC",Multiple Races,115
2022,CA-524,"Yuba, Sutter Counties CoC",Native Hawaiian or Pacific Islander,24
2022,CA-524,"Yuba, Sutter Counties CoC",Unknown,394
2022,CA-524,"Yuba, Sutter Counties CoC",White,1677
2022,CA-525,El Dorado County CoC,"American Indian, Alaska Native, or Indigenous",17
2022,CA-525,El Dorado County CoC,Asian or Asian American,*
2022,CA-525,El Dorado County CoC,"Black, African American, or African",22
2022,CA-525,El Dorado County CoC,Multiple Races,25
2022,CA-525,El Dorado County CoC,Native Hawaiian or Pacific Islander,*
2022,CA-525,El Dorado County CoC,Unknown,18
2022,CA-525,El Dorado County CoC,White,404
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","American Indian, Alaska Native, or Indigenous",31
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Asian or Asian American,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","Black, African American, or African",*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Multiple Races,39
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Native Hawaiian or Pacific Islander,*
2022,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Unknown,*
